20131101,31.5,33.75,32.75,1.95M
20131104,33.0,34.0,33.75,2.55M
20131105,32.75,35.0,33.5,2.01M
20131106,32.0,33.5,32.75,628200
20131107,31.5,32.5,32.0,136400
20131108,29.75,31.75,30.25,103900
20131111,30.0,31.5,30.5,95000
20131112,30.5,32.0,31.25,250600
20131113,31.0,32.25,31.75,565000
20131114,31.25,32.0,31.5,414700
20131115,31.25,31.75,31.25,72800
20131118,31.0,31.75,31.25,1.16M
20131119,30.0,31.5,31.25,577700
20131120,30.25,31.5,31.0,1.10M
20131121,30.75,31.5,31.0,232300
20131122,30.0,31.5,31.0,201500
20131125,29.75,31.0,30.0,327800
20131126,30.5,31.0,30.5,581900
20131127,30.5,31.5,31.25,1.32M
20131128,31.0,33.0,31.75,312700
20131129,31.5,33.0,31.5,119800
