20090602,44.75,45.0,44.75,4900
20090603,44.5,44.75,44.5,2800
20090604,45.0,45.0,45.0,6900
20090605,44.5,45.0,44.75,1500
20090608,45.0,45.0,45.0,2800
20090609,44.0,45.0,44.75,2300
20090610,44.0,44.25,44.0,1600
20090611,45.0,45.0,45.0,500
20090612,45.0,45.0,45.0,100
20090615,45.0,45.0,45.0,-
20090616,45.0,47.0,46.0,600
20090617,44.25,44.25,44.25,200
20090618,44.25,44.25,44.25,-
20090619,45.0,45.0,45.0,700
20090622,47.0,47.0,47.0,1500
20090623,47.0,47.0,47.0,-
20090624,47.0,47.0,47.0,200
20090625,45.0,45.0,45.0,300
20090626,45.0,45.0,45.0,-
20090629,45.0,45.0,45.0,2200
20090630,45.0,45.0,45.0,1900
