20090602,55.0,55.5,55.0,3500
20090603,55.0,60.0,59.0,6300
20090604,55.0,60.0,58.5,6600
20090605,59.0,60.0,59.0,4900
20090608,59.0,62.0,60.5,27400
20090609,60.5,65.0,61.5,106800
20090610,61.0,67.0,62.0,8800
20090611,61.0,62.0,61.0,458800
20090612,61.0,62.0,61.5,214600
20090615,62.0,63.5,62.0,63500
20090616,62.0,63.0,62.0,101300
20090617,63.0,64.0,63.0,14500
20090618,64.0,66.0,64.5,20300
20090619,64.0,68.0,66.5,19900
20090622,65.0,68.0,66.0,59600
20090623,65.0,70.0,66.5,6600
20090624,64.0,68.0,65.5,54600
20090625,62.0,65.0,63.5,27700
20090626,64.0,64.5,64.0,45600
20090629,65.0,65.0,65.0,1100
20090630,66.5,66.5,66.5,200
