Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20151102;8.0;8.8;8.15;8.7;15400
20151103;8.1;8.15;8.1;8.15;28200
20151104;8.2;8.5;8.45;8.1;2707900
20151105;8.2;8.9;8.45;8.45;15100
20151106;8.2;8.8;8.45;8.45;67700
20151109;8.45;8.8;8.45;8.45;102100
20151110;8.5;8.8;8.5;8.45;324600
20151111;8.4;8.6;8.5;8.5;31800
20151112;8.45;8.5;8.45;8.5;161700
20151113;8.5;8.6;8.5;8.45;51100
20151116;8.5;8.6;8.5;8.5;214700
20151117;8.3;8.45;8.35;8.5;1360000
20151118;8.05;8.4;8.3;8.35;84100
20151119;8.0;8.4;8.05;8.3;140200
20151120;8.0;8.1;8.0;8.05;256700
20151123;8.0;8.1;8.0;8.0;191300
20151124;7.85;8.05;7.95;8.0;655200
20151125;7.9;8.0;7.95;7.95;2335900
20151126;7.9;8.0;7.95;7.95;2335900
20151127;7.95;8.0;7.95;7.95;313000
20151130;7.95;8.05;7.95;7.95;105700
