20100503,30.25,30.5,30.25,42100
20100504,30.0,30.5,30.25,21000
20100505,30.25,31.0,30.75,11500
20100506,30.5,31.0,30.5,34900
20100507,29.0,30.5,29.75,3200
20100510,30.5,31.0,30.75,6100
20100511,30.5,31.0,30.75,36600
20100512,30.25,31.75,31.25,4500
20100513,31.0,31.5,31.25,16600
20100514,31.0,31.5,31.25,46200
20100517,31.0,31.5,31.0,22800
20100518,30.0,31.0,30.75,40500
20100519,31.0,31.25,31.0,13100
20100520,29.0,31.0,29.75,11700
20100521,29.0,30.0,29.75,7400
20100524,28.0,31.5,28.5,176600
20100525,29.0,30.0,29.0,122200
20100526,29.0,30.25,29.5,8400
20100527,29.0,30.0,29.25,38900
20100528,28.0,30.0,29.25,141700
20100531,29.25,30.0,29.75,27800
