Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20131101;10.45;10.6;10.45;10.45;361700
20131104;10.45;10.75;10.5;10.45;238600
20131105;10.5;10.6;10.55;10.5;1456000
20131106;10.7;11.6;11.3;10.55;91200
20131107;11.5;12.4;12.35;11.3;1461200
20131108;12.4;13.55;12.95;12.35;566500
20131111;12.5;13.3;12.85;12.95;1319200
20131112;12.85;13.7;13.4;12.85;3331900
20131113;13.7;14.7;14.05;13.4;861700
20131114;12.95;14.0;13.4;14.05;361400
20131115;13.0;14.0;13.05;13.4;519300
20131118;13.1;13.5;13.35;13.05;389700
20131119;13.0;13.3;13.1;13.35;433200
20131120;12.55;13.2;12.95;13.1;325700
20131121;12.05;12.9;12.45;12.95;278200
20131122;12.1;12.95;12.5;12.45;182500
20131125;12.5;12.8;12.6;12.5;121700
20131126;12.6;13.6;13.0;12.6;356100
20131127;13.5;13.9;13.75;13.0;243700
20131128;13.65;14.2;13.95;13.75;700900
20131129;13.05;14.0;13.55;13.95;354500
