20140502,30.0,30.0,30.0,100
20140505,27.25,30.0,29.5,3800
20140506,29.5,30.0,29.75,600
20140507,29.75,29.75,29.75,-
20140508,29.75,30.0,29.75,2100
20140509,29.75,29.75,29.75,-
20140512,29.0,30.0,29.5,1600
20140513,28.0,30.0,29.5,10300
20140514,28.0,30.0,29.75,16900
20140515,27.0,30.0,29.5,1200
20140516,29.5,29.5,29.5,-
20140519,29.5,29.5,29.5,-
20140520,29.5,29.5,29.5,-
20140521,29.5,29.5,29.5,-
20140522,29.75,31.0,30.75,11100
20140523,30.75,30.75,30.75,-
20140526,30.0,30.0,30.0,200
20140527,30.0,30.0,30.0,1000
20140528,30.0,30.0,30.0,1000
20140529,30.0,30.0,30.0,100
20140530,30.0,30.0,30.0,400
