Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20170403;10.2;10.5;10.45;10.3;92900
20170404;10.35;10.8;10.5;10.45;28600
20170405;10.3;10.5;10.4;10.5;74300
20170406;10.2;10.45;10.3;10.4;86000
20170407;10.2;10.45;10.3;10.3;38000
20170410;10.1;10.35;10.2;10.3;39000
20170411;10.0;10.35;10.05;10.2;125900
20170412;9.8;10.1;9.95;10.05;167700
20170413;9.95;10.1;9.95;9.95;56100
20170418;10.0;10.4;10.05;9.95;35200
20170419;9.95;10.3;10.05;10.05;12000
20170420;9.8;10.1;9.95;10.05;85000
20170421;10.0;10.1;10.0;9.95;162100
20170424;9.9;10.0;9.95;10.0;22100
20170425;9.75;10.0;9.95;9.95;1097800
20170426;9.95;10.3;10.0;9.95;1537500
20170427;9.95;10.3;9.95;10.0;17100
20170428;9.55;10.0;9.8;9.95;50200
