Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20111101;14.5;15.5;14.8;14.45;735000
20111102;14.8;16.15;15.25;14.8;295400
20111103;14.75;15.0;14.9;15.25;1047400
20111104;14.7;14.95;14.85;14.9;1437000
20111107;14.75;15.0;14.85;14.85;573500
20111108;14.75;15.0;14.85;14.85;573500
20111109;14.5;14.8;14.55;14.85;225000
20111110;14.3;14.8;14.65;14.55;2774000
20111111;14.0;14.8;14.35;14.65;194100
20111114;14.0;14.5;14.1;14.35;161500
20111115;13.55;14.2;14.0;14.1;734300
20111116;13.9;14.0;13.95;14.0;89100
20111117;13.8;14.0;13.95;13.95;246900
20111118;13.9;14.0;13.95;13.95;348100
20111121;13.9;14.0;13.9;13.95;447600
20111122;13.5;13.95;13.9;13.9;270300
20111123;13.0;14.0;13.85;13.9;425200
20111124;12.5;14.0;13.6;13.85;415200
20111125;12.5;13.0;12.9;13.6;537800
20111128;12.5;13.0;12.8;12.9;52400
20111129;12.0;13.6;12.45;12.8;268100
20111130;11.85;13.0;12.45;12.45;1350000
