Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20180201;36.5;37.5;36.9;36.4;168300
20180202;36.75;37.0;36.8;36.9;319300
20180205;37.0;40.0;37.5;36.8;107300
20180206;37.0;37.75;37.4;37.5;226300
20180207;36.0;37.5;36.9;37.4;318000
20180208;35.75;36.25;35.9;36.9;178800
20180209;35.75;36.0;35.95;35.9;37600
20180212;35.0;36.0;35.5;35.95;1162400
20180213;35.25;35.5;35.5;35.5;92400
20180214;35.25;36.75;35.25;35.5;3465300
20180215;35.25;36.0;35.5;35.25;515900
20180216;35.75;36.5;36.0;35.5;23200
20180219;35.25;36.0;35.5;36.0;502800
20180220;35.25;36.0;35.45;35.5;229200
20180221;35.5;35.5;35.5;35.45;278500
20180222;35.0;36.0;35.2;35.5;201600
20180223;35.25;36.0;35.45;35.2;514300
20180226;35.5;36.25;35.75;35.45;1482200
20180227;35.5;36.0;35.65;35.75;412800
20180228;35.5;38.0;36.75;35.65;497000
