Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20150602;60.0;61.0;60.0;60.75;65900
20150603;60.0;61.0;60.5;60.0;41000
20150604;60.0;62.0;61.0;60.5;301400
20150605;60.5;62.0;61.5;61.0;280200
20150608;61.5;62.5;61.75;61.5;376500
20150609;61.5;63.0;62.75;61.75;243200
20150610;62.5;64.0;63.25;62.75;375700
20150611;62.5;64.0;63.0;63.25;95100
20150612;62.5;63.5;63.0;63.0;32800
20150615;63.0;65.5;63.75;63.0;60300
20150616;62.0;64.0;63.25;63.75;129900
20150617;63.0;64.0;63.5;63.25;20900
20150618;63.0;65.0;64.5;63.5;2348300
20150619;64.0;66.5;65.5;64.5;616300
20150622;65.5;66.5;66.0;65.5;534000
20150623;65.0;66.0;65.25;66.0;579900
20150624;62.5;65.5;65.0;65.25;3202800
20150625;65.0;65.5;65.25;65.0;298000
20150626;64.5;66.0;65.5;65.25;224500
20150629;65.0;66.0;65.5;65.5;194900
20150630;65.0;66.0;65.5;65.5;3418700
