20141001;137.0;137.0;137.0;139.0;1100
20141002;139.0;139.0;139.0;137.0;6200
20141003;139.0;141.0;140.0;139.0;9700
20141006;136.0;138.0;136.0;140.0;14200
20141007;137.0;137.0;137.0;136.0;69800
20141008;137.0;137.0;137.0;137.0;2700
20141009;137.0;139.0;137.0;137.0;17000
20141010;137.0;137.0;137.0;137.0;12000
20141013;137.0;137.0;137.0;137.0;30000
20141014;135.0;136.0;135.0;137.0;127600
20141015;135.0;136.0;135.0;135.0;21600
20141016;135.0;135.0;135.0;135.0;-
20141017;135.0;136.0;135.0;135.0;900
20141021;135.0;137.0;135.0;135.0;14100
20141022;134.0;135.0;134.0;135.0;17100
20141023;134.0;134.0;134.0;134.0;-
20141024;133.0;133.0;133.0;134.0;7500
20141027;133.0;133.0;133.0;133.0;-
20141028;122.0;131.0;123.0;133.0;1000
20141029;130.0;130.0;130.0;123.0;40000
20141030;129.0;130.0;129.0;130.0;52600
20141031;126.0;128.0;126.0;129.0;18100
20141001;137.0;137.0;137.0;139.0;1100
20141002;139.0;139.0;139.0;137.0;6200
20141003;139.0;141.0;140.0;139.0;9700
20141006;136.0;138.0;136.0;140.0;14200
20141007;137.0;137.0;137.0;136.0;69800
20141008;137.0;137.0;137.0;137.0;2700
20141009;137.0;139.0;137.0;137.0;17000
20141010;137.0;137.0;137.0;137.0;12000
20141013;137.0;137.0;137.0;137.0;30000
20141014;135.0;136.0;135.0;137.0;127600
20141015;135.0;136.0;135.0;135.0;21600
20141016;135.0;135.0;135.0;135.0;-
20141017;135.0;136.0;135.0;135.0;900
20141021;135.0;137.0;135.0;135.0;14100
20141022;134.0;135.0;134.0;135.0;17100
20141023;134.0;134.0;134.0;134.0;-
20141024;133.0;133.0;133.0;134.0;7500
20141027;133.0;133.0;133.0;133.0;-
20141028;122.0;131.0;123.0;133.0;1000
20141029;130.0;130.0;130.0;123.0;40000
20141030;129.0;130.0;129.0;130.0;52600
20141031;126.0;128.0;126.0;129.0;18100
