Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20141001;77.0;77.5;77.25;74.5;122000
20141002;75.0;81.0;78.5;77.25;584000
20141003;70.5;75.0;71.5;78.5;55400
20141006;65.0;71.0;69.0;71.5;12600
20141007;69.0;70.0;69.75;69.0;20700
20141008;69.0;71.0;70.25;69.75;59600
20141009;70.0;73.5;70.25;70.25;10700
20141010;70.0;73.5;70.5;70.25;28500
20141013;70.0;75.0;70.25;70.5;31700
20141014;70.0;71.0;70.25;70.25;26000
20141015;69.0;71.0;70.25;70.25;56100
20141016;63.0;69.5;67.0;70.25;38500
20141017;64.0;66.5;66.0;67.0;17300
20141021;65.0;69.0;67.25;66.0;16200
20141022;67.0;69.0;68.0;67.25;71100
20141023;67.0;69.0;67.25;68.0;15300
20141024;67.0;68.0;67.0;67.25;51800
20141027;67.0;68.0;67.5;67.0;17700
20141028;65.0;67.5;65.5;67.5;160200
20141029;63.0;66.0;64.5;65.5;23800
20141030;62.0;65.5;63.25;64.5;91600
20141031;62.5;67.0;63.75;63.25;19600
