20061024,14.5,16.95,16.05,15.95,63800
20061025,16.0,16.8,16.4,16.05,64400
20061026,16.5,18.25,17.35,16.4,419800
20061027,18.5,19.5,19.45,17.35,624500
20061030,19.5,21.25,21.0,19.45,600500
20061031,21.25,23.25,22.75,21.0,7.19M
20061002,16.5,18.0,17.35,18.0,275600
20061003,17.0,18.0,17.55,17.35,45100
20061004,16.0,17.5,17.05,17.55,64800
20061005,15.7,17.5,16.45,17.05,109500
20061006,16.0,17.0,16.15,16.45,30700
20061009,15.0,17.0,16.1,16.15,51300
20061010,15.0,17.0,16.1,16.15,51300
20061011,15.0,16.5,15.25,16.1,147900
20061012,14.75,16.0,15.05,15.25,112400
20061013,14.0,16.0,14.85,15.05,274300
20061016,14.0,15.85,14.8,14.85,125200
20061017,14.0,16.0,14.75,14.8,226200
20061018,15.0,16.0,15.55,14.75,22200
20061019,15.7,16.0,15.95,15.55,166800
20061023,14.5,16.95,16.05,15.95,63800
20061024,14.5,16.95,16.05,15.95,63800
20061025,16.0,16.8,16.4,16.05,64400
20061026,16.5,18.25,17.35,16.4,419800
20061027,18.5,19.5,19.45,17.35,624500
20061030,19.5,21.25,21.0,19.45,600500
20061031,21.25,23.25,22.75,21.0,7.19M
20061101,23.0,25.25,25.0,22.75,4.80M
20061102,25.0,27.0,26.75,25.0,1.91M
20061103,25.0,29.5,29.25,26.75,4.75M
20061106,32.0,32.0,32.0,29.25,2.14M
20061107,32.5,35.0,34.75,32.0,2.43M
20061108,35.0,38.0,37.75,34.75,3.57M
20061109,34.25,40.0,37.0,37.75,882900
20061110,31.0,31.0,31.0,37.0,93100
20061113,28.0,28.0,28.0,31.0,129200
20061114,25.25,28.0,25.25,28.0,2.52M
20061115,23.0,27.75,26.75,25.25,667000
20061116,25.0,30.5,28.0,26.75,1.14M
20061117,25.25,28.0,27.25,28.0,640500
20061120,26.0,29.5,28.25,27.25,336900
20061121,26.25,29.0,28.25,28.25,565600
20061122,25.5,28.0,26.75,28.25,172100
20061123,24.5,28.0,25.5,26.75,173800
20061124,25.0,26.0,25.25,25.5,34000
20061127,25.0,27.5,26.25,25.25,249700
20061128,25.5,28.5,27.75,26.25,289300
20061129,25.5,29.5,28.25,27.75,275400
20061130,25.0,29.0,28.5,28.25,509700
20061101,23.0,25.25,25.0,22.75,4.80M
20061102,25.0,27.0,26.75,25.0,1.91M
20061103,25.0,29.5,29.25,26.75,4.75M
20061106,32.0,32.0,32.0,29.25,2.14M
20061107,32.5,35.0,34.75,32.0,2.43M
20061108,35.0,38.0,37.75,34.75,3.57M
20061109,34.25,40.0,37.0,37.75,882900
20061110,31.0,31.0,31.0,37.0,93100
20061113,28.0,28.0,28.0,31.0,129200
20061114,25.25,28.0,25.25,28.0,2.52M
20061115,23.0,27.75,26.75,25.25,667000
20061116,25.0,30.5,28.0,26.75,1.14M
20061117,25.25,28.0,27.25,28.0,640500
20061120,26.0,29.5,28.25,27.25,336900
20061121,26.25,29.0,28.25,28.25,565600
20061122,25.5,28.0,26.75,28.25,172100
20061123,24.5,28.0,25.5,26.75,173800
20061124,25.0,26.0,25.25,25.5,34000
20061127,25.0,27.5,26.25,25.25,249700
20061128,25.5,28.5,27.75,26.25,289300
20061129,25.5,29.5,28.25,27.75,275400
20061130,25.0,29.0,28.5,28.25,509700
20061201,24.75,27.75,26.5,28.5,115800
20061204,24.75,29.5,27.0,26.5,155000
20061205,25.0,29.25,26.75,27.0,48700
20061206,24.0,27.0,26.0,26.75,138300
20061207,24.25,27.0,25.75,26.0,98500
20061208,25.0,26.0,25.0,25.75,29600
20061211,24.0,25.25,24.75,25.0,102300
20061213,23.0,25.75,24.5,24.75,118800
20061214,23.0,26.0,24.75,24.5,147900
20061215,23.5,26.5,24.75,24.75,89300
20061218,23.0,26.75,25.5,24.75,127900
20061219,23.25,27.0,25.5,25.5,47200
20061220,24.0,25.0,24.0,25.5,43700
20061221,23.5,24.0,23.75,24.0,20600
20061222,22.5,24.0,23.25,23.75,48400
20061227,23.75,25.0,24.75,23.25,13300
20061228,21.5,24.0,23.0,24.75,27600
20061229,23.0,24.75,24.0,23.0,19400
20061201,24.75,27.75,26.5,28.5,115800
20061204,24.75,29.5,27.0,26.5,155000
20061205,25.0,29.25,26.75,27.0,48700
20061206,24.0,27.0,26.0,26.75,138300
20061207,24.25,27.0,25.75,26.0,98500
20061208,25.0,26.0,25.0,25.75,29600
20061211,24.0,25.25,24.75,25.0,102300
20061213,23.0,25.75,24.5,24.75,118800
20061214,23.0,26.0,24.75,24.5,147900
20061215,23.5,26.5,24.75,24.75,89300
20061218,23.0,26.75,25.5,24.75,127900
20061219,23.25,27.0,25.5,25.5,47200
20061220,24.0,25.0,24.0,25.5,43700
20061221,23.5,24.0,23.75,24.0,20600
20061222,22.5,24.0,23.25,23.75,48400
20061227,23.75,25.0,24.75,23.25,13300
20061228,21.5,24.0,23.0,24.75,27600
20061229,23.0,24.75,24.0,23.0,19400
