Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20141201;64.0;66.5;65.25;64.0;29700
20141202;63.5;65.0;63.75;65.25;296100
20141203;63.0;65.0;64.0;63.75;248300
20141204;64.0;65.0;64.75;64.0;5700
20141205;64.0;64.5;64.25;64.75;16700
20141208;64.0;66.5;65.5;64.25;198400
20141209;64.0;65.5;64.0;65.5;1369800
20141210;64.0;68.0;64.75;64.0;63800
20141211;63.0;65.0;64.0;64.75;44700
20141215;62.0;64.0;63.75;64.0;281200
20141216;58.0;63.5;60.5;63.75;427400
20141217;58.0;63.0;59.0;60.5;210000
20141218;58.0;59.0;58.25;59.0;330800
20141219;55.0;59.0;57.75;58.25;27200
20141222;57.0;59.0;58.25;57.75;1772500
20141223;56.0;57.5;57.0;58.25;141700
20141224;57.0;58.0;57.0;57.0;1169500
20141229;56.0;58.5;58.0;57.0;183700
20141230;56.0;58.0;57.25;58.0;508900
20141231;56.5;58.0;57.5;57.25;136300
