Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20120201;12.35;12.5;12.35;12.35;708200
20120202;12.35;12.5;12.4;12.35;428900
20120203;12.3;12.65;12.35;12.4;511400
20120206;12.3;12.4;12.35;12.35;237800
20120207;12.25;12.4;12.3;12.35;241900
20120208;12.2;12.35;12.25;12.3;627000
20120209;12.2;12.3;12.25;12.25;423200
20120210;12.05;12.35;12.2;12.25;531400
20120213;11.95;12.35;12.05;12.2;251400
20120214;12.0;12.45;12.15;12.05;288300
20120215;12.3;12.5;12.4;12.15;861900
20120216;12.5;13.9;13.0;12.4;536400
20120217;13.0;13.4;13.15;13.0;845000
20120220;13.1;13.4;13.2;13.15;256300
20120221;13.1;13.25;13.15;13.2;1579200
20120222;13.0;13.25;13.1;13.15;1086100
20120223;13.0;13.15;13.1;13.1;2364500
20120224;13.05;13.35;13.1;13.1;814600
20120227;13.15;13.4;13.2;13.1;128900
20120228;13.3;13.7;13.4;13.2;1418400
20120229;13.45;13.95;13.7;13.4;757500
