20160701,1.95,2.05,2.0,51200
20160704,2.05,2.2,2.1,4200
20160705,2.0,2.1,2.05,1400
20160706,2.0,2.25,2.05,1000
20160707,2.0,2.25,2.05,1000
20160708,1.95,2.05,2.0,7400
20160711,1.95,1.95,1.95,800
20160712,1.95,2.0,1.95,59200
20160713,1.8,2.05,1.95,16800
20160714,1.95,2.15,2.1,5900
20160715,1.95,2.0,1.95,3300
20160718,2.0,2.1,2.05,119200
20160719,2.1,2.1,2.1,4000
20160720,2.1,2.1,2.1,1000
20160721,2.0,2.1,2.0,15400
20160722,1.8,2.15,2.1,6100
20160725,2.0,2.1,2.0,2600
20160726,2.1,2.15,2.1,2500
20160727,2.1,2.15,2.1,11800
20160728,2.1,2.15,2.1,23700
20160729,2.0,2.15,2.05,58700
