Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20140801;130.0;139.0;138.75;140.0;16500
20140804;138.0;138.0;138.0;138.75;9300
20140805;139.0;140.0;139.75;138.0;112600
20140806;139.0;140.0;139.0;139.75;76500
20140807;139.0;139.0;139.0;139.0;200
20140808;135.0;136.0;135.25;139.0;26600
20140811;136.0;136.0;136.0;135.25;5100
20140812;136.0;136.0;136.0;136.0;7000
20140813;136.0;137.0;136.0;136.0;5100
20140814;138.0;139.0;138.5;136.0;5700
20140815;138.0;139.0;138.75;138.5;20500
20140818;138.0;139.0;138.0;138.75;10100
20140819;136.0;138.0;137.5;138.0;12000
20140820;136.0;136.0;136.0;137.5;118100
20140821;140.0;140.0;140.0;136.0;500
20140822;137.0;137.0;137.0;140.0;1800
20140825;137.0;137.0;137.0;137.0;14100
20140826;136.0;137.0;136.5;137.0;36400
20140827;136.0;136.0;136.0;136.5;-
20140828;135.0;137.0;135.0;136.0;5100
20140829;135.0;135.0;135.0;135.0;5300
