20090202,13.3,14.2,13.6,66400
20090203,12.3,13.6,12.9,1.06M
20090204,12.5,13.3,13.05,40200
20090205,13.0,13.5,13.1,61500
20090206,13.0,13.6,13.35,174600
20090209,13.0,14.0,13.4,652600
20090210,13.0,13.5,13.25,19700
20090211,12.9,13.5,13.25,397700
20090212,12.9,13.3,13.0,195700
20090213,12.5,13.0,12.55,287700
20090216,11.5,13.0,12.1,218800
20090217,11.0,12.5,11.5,93000
20090218,10.35,11.5,10.5,1.47M
20090219,10.5,11.5,10.5,695400
20090220,10.5,11.5,11.15,47300
20090223,10.8,11.0,10.95,336300
20090224,10.5,11.25,10.9,839600
20090225,10.5,10.95,10.6,13800
20090226,10.25,10.6,10.4,162100
20090227,10.25,10.5,10.45,1.03M
