Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20110103;16.75;17.5;16.95;17.0;131200
20110104;17.0;17.05;17.0;16.95;157300
20110105;17.0;17.1;17.0;17.0;167200
20110106;17.0;17.15;17.05;17.0;263500
20110107;17.05;17.1;17.05;17.05;147500
20110110;17.0;17.1;17.0;17.05;453700
20110111;17.0;17.1;17.0;17.0;1065000
20110112;16.2;17.1;17.0;17.0;1160000
20110113;16.5;17.5;17.0;17.0;1679000
20110114;16.5;17.2;16.9;17.0;140200
20110117;16.5;17.05;16.9;16.9;205800
20110118;16.1;16.9;16.4;16.9;196200
20110119;16.3;16.9;16.5;16.4;1234600
20110120;16.25;16.9;16.4;16.5;252800
20110121;16.3;16.55;16.35;16.4;150200
20110124;16.25;16.45;16.3;16.35;165200
20110125;16.3;16.5;16.3;16.3;173700
20110126;16.3;16.5;16.45;16.3;932700
20110127;16.45;17.0;16.5;16.45;176900
20110128;16.5;16.7;16.55;16.5;551300
20110131;16.6;16.8;16.6;16.55;127400
