Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20070301;30.0;32.75;31.0;30.75;577300
20070302;30.0;33.5;31.25;31.0;416100
20070305;31.0;32.0;31.5;31.25;263400
20070306;31.0;34.0;31.25;31.5;1114200
20070307;30.0;32.0;31.0;31.25;595300
20070308;29.0;31.75;30.5;31.0;431600
20070309;28.25;31.0;29.75;30.5;531800
20070312;27.0;30.0;29.25;29.75;2142500
20070313;27.25;29.5;28.75;29.25;2935400
20070314;28.0;29.5;28.75;28.75;2531100
20070315;28.0;29.5;28.75;28.75;2247500
20070316;27.0;29.5;28.75;28.75;961100
20070319;26.25;31.5;28.5;28.75;585000
20070320;27.0;29.0;28.75;28.5;2126500
20070321;26.25;28.25;27.5;28.75;345000
20070322;24.25;27.0;25.0;27.5;179900
20070323;22.25;26.0;24.25;25.0;321500
20070326;22.5;25.0;24.0;24.25;213400
20070327;22.0;26.0;23.25;24.0;218700
20070328;24.0;25.5;25.0;23.25;62100
20070329;27.5;28.0;27.5;25.0;131300
20070330;30.75;30.75;30.75;27.5;183300
