Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20171101;9.9;10.0;9.95;9.95;1093500
20171102;9.95;10.15;10.05;9.95;729300
20171103;10.05;10.9;10.15;10.05;263100
20171106;10.05;10.5;10.15;10.15;79400
20171107;10.1;10.5;10.15;10.15;504300
20171108;10.05;10.2;10.1;10.15;165200
20171109;10.0;10.1;10.0;10.1;1338500
20171110;9.95;10.0;9.95;10.0;364000
20171113;9.95;10.15;9.95;9.95;62600
20171114;9.95;10.0;9.95;9.95;33000
20171115;9.9;10.0;9.95;9.95;368900
20171116;9.75;10.0;9.9;9.95;256800
20171117;9.75;9.95;9.8;9.9;348900
20171120;9.7;10.0;9.8;9.8;852200
20171121;9.95;10.0;9.95;9.8;6357200
20171122;9.95;10.1;9.95;9.95;1376500
20171123;9.85;10.0;9.95;9.95;227700
20171124;9.9;10.0;9.9;9.95;241400
20171127;9.8;10.0;9.95;9.9;7568000
20171128;9.8;10.0;9.95;9.9;7568000
20171129;9.85;10.0;9.9;9.95;286000
20171130;9.8;9.95;9.85;9.9;118600
