Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
KUKZ;Kakuzi;40.0;40.75;40.0;40.75;700
KAPC;Kapchorua Tea Kenya Plc;100.0;100.0;100.0;100.0;4000
SASN;Sasini Tea and Coffee Ltd;128.0;140.0;138.0;140.0;25400
CGEN;Car and General (K) Ltd;50.0;50.0;50.0;50.0;32100
ABSA;ABSA Bank Kenya Plc;65.0;70.0;68.0;68.5;411900
DTK;Diamond Trust Bank Kenya Ltd;68.0;71.0;69.0;70.0;20600
EQTY;Equity Group Holdings Ltd;135.0;140.0;135.0;135.0;32600
HFCK;HF Group Ltd;38.25;45.0;43.15;41.6;43200
KCB;KCB Group Plc;217.0;222.0;219.0;219.0;103100
NBK;National Bank of Kenya Ltd;57.0;60.0;59.0;58.0;63100
NCBA;NCBA Group Plc;97.0;99.0;97.75;98.0;7600
SBIC;Stanbic Holdings Plc;86.0;86.0;86.0;89.0;1000
SCBK;Standard Chartered Bank Kenya Ltd;201.0;210.0;203.0;203.5;15700
EVRD;Eveready East Africa Ltd;15.0;17.9;16.8;16.55;899500
XPRS;Express Ltd;25.5;27.0;26.0;25.75;52500
KQ;Kenya Airways Plc;118.0;122.0;119.0;117.0;85500
NMG;Nation Media Group Plc;308.0;320.0;309.0;308.0;18100
SMER;Sameer Africa Plc;22.5;24.0;23.25;23.75;48400
SGL;Standard Group Ltd;62.0;63.0;62.5;61.0;4800
TPSE;TPS Eastern Africa (Serena) Ltd;86.0;88.5;86.5;85.0;5700
SCAN;WPP ScanGroup Plc;23.25;26.0;24.75;24.75;312000
ARM;ARM Cement Ltd;78.0;80.0;79.0;78.5;8900
BAMB;Bamburi Cement Ltd;209.0;209.0;209.0;209.0;100
CRWN;Crown Berger Ltd;38.5;41.0;40.5;38.75;3400
CABL;East African Cables Ltd;42.0;44.0;43.25;42.75;84800
KENO;KenolKobil Ltd;108.0;110.0;109.0;110.0;6500
KEGN;Kenya Electricity Generating Company Plc;28.0;31.0;28.5;28.25;463600
KPLC;Kenya Power and Lighting Ltd;260.0;270.0;261.0;265.0;58000
TOTL;Total Kenya Ltd;33.0;35.0;33.75;34.0;23000
JUB;Jubilee Holdings Ltd;280.0;320.0;296.0;299.0;1300
SLAM;Sanlam Kenya Plc;90.0;90.0;90.0;90.0;1100
CTUM;Centum Investment Company Ltd;325.0;340.0;335.0;343.5;28800
OCH;Olympia Capital Holdings Ltd;29.5;32.5;30.25;31.0;6400
BAT;BAT Kenya Plc;195.0;195.0;195.0;192.0;1800
EABL;East African Breweries Ltd;138.0;140.0;139.0;138.0;50300
MSC;Mumias Sugar Company Ltd;52.0;55.0;53.5;51.5;122000
UNGA;Unga Group Ltd;17.5;17.5;17.5;17.45;23800
^N20I;NSE 20-Share Index;5487.73;5487.73;5487.73;5509.97;-
;;;;;;
