Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20160503;10.45;10.9;10.8;10.55;273300
20160504;10.35;10.55;10.4;10.8;33600
20160505;10.4;10.75;10.45;10.4;2054100
20160506;10.5;10.75;10.5;10.45;4573800
20160509;10.5;10.6;10.5;10.5;5100
20160510;10.5;10.9;10.55;10.5;82900
20160511;10.5;10.9;10.55;10.55;159700
20160512;10.7;10.85;10.7;10.55;83200
20160513;10.6;10.8;10.65;10.7;28300
20160516;10.55;10.7;10.6;10.65;175400
20160517;10.4;10.6;10.45;10.6;215500
20160518;10.35;10.75;10.7;10.45;2301400
20160519;10.5;10.8;10.6;10.7;117000
20160520;10.4;10.7;10.6;10.6;106800
20160523;10.5;10.7;10.5;10.6;118300
20160524;10.6;10.85;10.75;10.5;422600
20160525;10.75;10.9;10.85;10.75;776000
20160526;10.75;10.9;10.75;10.85;247200
20160527;10.75;10.85;10.75;10.75;123300
20160530;10.8;10.85;10.8;10.75;230300
20160531;10.1;10.8;10.75;10.8;4043700
