20110701,16.0,16.6,16.2,164000
20110704,15.95,16.2,16.0,286200
20110705,16.0,16.2,16.15,2.32M
20110706,16.0,16.1,16.0,592700
20110707,15.55,16.1,15.8,453000
20110708,15.55,16.1,15.8,453000
20110711,15.5,16.0,15.85,270000
20110712,14.3,15.6,14.6,512600
20110713,14.6,15.0,14.85,1.17M
20110714,14.85,15.0,14.9,523500
20110715,14.95,15.3,15.1,330700
20110718,15.1,15.5,15.3,369000
20110719,15.4,16.0,15.6,846900
20110720,15.5,16.0,15.85,3.57M
20110721,15.2,15.8,15.45,201400
20110722,14.9,15.5,15.0,994700
20110725,15.0,15.45,15.1,359500
20110726,15.1,15.55,15.35,724400
20110727,15.25,15.4,15.3,412900
20110728,15.3,15.6,15.3,478500
20110729,15.3,15.5,15.3,709900
