Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20110901;38.0;38.0;38.0;38.0;100
20110902;34.5;38.0;35.25;38.0;4100
20110905;38.0;38.0;38.0;35.25;500
20110906;38.0;38.0;38.0;38.0;200
20110907;37.75;37.75;37.75;38.0;6914100
20110908;37.75;37.75;37.75;37.75;3100
20110909;37.75;37.75;37.75;37.75;-
20110912;35.0;37.0;35.5;37.75;300
20110913;33.0;35.0;33.0;35.5;7800
20110914;33.0;33.0;33.0;33.0;1500
20110915;33.0;33.0;33.0;33.0;6000
20110916;30.0;33.0;30.25;33.0;2800
20110919;30.0;32.75;30.5;30.25;40900
20110920;30.0;32.5;30.0;30.5;52200
20110921;30.0;30.0;30.0;30.0;25200
20110922;30.0;32.5;30.0;30.0;53100
20110923;30.0;30.0;30.0;30.0;8400
20110926;28.0;28.0;28.0;30.0;271600
20110927;27.0;28.0;27.0;28.0;600
20110928;27.0;27.0;27.0;27.0;240300
20110929;25.0;25.0;25.0;27.0;400
20110930;25.0;25.0;25.0;25.0;-
