20070801,7.6,8.7,8.15,85600
20070802,7.65,8.9,8.45,77500
20070803,8.0,8.8,8.5,41400
20070806,8.05,8.8,8.55,51400
20070807,8.15,8.5,8.4,93300
20070808,8.0,8.8,8.05,126200
20070809,8.0,8.5,8.35,102300
20070810,7.9,8.4,8.2,40600
20070813,8.1,8.4,8.25,45000
20070814,8.0,8.25,8.15,33000
20070815,7.9,8.2,8.0,54900
20070816,7.8,8.15,8.0,74200
20070817,7.8,8.2,8.0,168300
20070820,7.8,8.5,8.2,230000
20070821,7.6,8.8,8.4,175100
20070822,7.65,8.5,8.15,68800
20070823,7.6,8.5,8.2,92900
20070824,7.75,8.5,8.1,134000
20070827,7.6,8.5,8.2,79700
20070828,7.7,8.5,8.25,91400
20070829,8.0,8.25,8.1,63700
20070830,7.5,8.2,8.0,24500
20070831,7.8,8.25,8.05,51100
