Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20120702;13.0;13.25;13.05;13.05;188000
20120703;13.1;13.45;13.2;13.05;139200
20120704;13.15;13.45;13.2;13.2;125400
20120705;13.35;13.65;13.45;13.2;307300
20120706;13.45;13.6;13.5;13.45;270300
20120709;13.45;13.7;13.5;13.5;396600
20120710;13.5;13.7;13.6;13.5;1415700
20120711;13.65;13.8;13.75;13.6;328000
20120712;13.7;13.95;13.75;13.75;513700
20120713;13.55;13.8;13.65;13.75;82000
20120716;13.65;13.8;13.7;13.65;398500
20120717;13.7;13.85;13.75;13.7;1631200
20120718;13.7;13.95;13.75;13.75;393800
20120719;13.8;14.0;13.9;13.75;526700
20120720;13.85;14.0;13.95;13.9;1379200
20120723;13.95;14.1;14.0;13.95;266000
20120724;14.1;14.5;14.2;14.0;272500
20120725;14.05;14.5;14.4;14.2;1612800
20120726;14.25;14.5;14.35;14.4;467600
20120727;14.25;14.4;14.25;14.35;531000
20120730;14.15;14.3;14.25;14.25;150600
20120731;14.0;14.25;14.05;14.25;364400
