20070502,13.5,14.5,13.8,100100
20070503,13.5,14.0,13.95,130300
20070504,13.5,14.0,13.9,56100
20070507,12.5,15.0,13.15,444500
20070508,12.0,14.0,12.25,2.01M
20070509,12.25,13.3,13.0,183400
20070510,12.0,13.5,13.25,1.07M
20070511,12.5,13.5,13.0,582900
20070514,13.0,13.45,13.2,1.88M
20070515,13.0,13.5,13.35,206500
20070516,13.0,14.0,13.6,301800
20070517,13.35,14.7,13.55,3.29M
20070518,13.55,14.95,14.55,620300
20070521,13.5,14.0,13.9,2.74M
20070522,13.4,15.0,14.25,1.14M
20070523,12.5,13.95,13.5,494500
20070524,13.0,14.0,13.5,657400
20070525,13.1,13.9,13.55,200900
20070528,13.5,14.0,13.85,268600
20070529,13.65,14.0,13.8,245900
20070530,13.5,14.1,13.95,378100
20070531,13.55,14.0,13.85,174400
