Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20160901;9.5;9.95;9.65;9.8;253500
20160902;9.55;9.8;9.65;9.65;76500
20160905;9.4;9.7;9.55;9.65;192300
20160906;9.05;9.5;9.2;9.55;333400
20160907;8.85;9.2;9.0;9.2;292800
20160908;8.8;9.0;8.95;9.0;194100
20160909;8.6;9.0;8.75;8.95;402300
20160912;8.6;9.0;8.75;8.95;402300
20160913;8.7;8.9;8.7;8.75;326400
20160914;8.7;8.85;8.75;8.7;115400
20160915;8.7;9.0;8.85;8.75;212000
20160916;8.7;8.9;8.7;8.85;421400
20160919;8.7;9.0;8.75;8.7;221300
20160920;8.05;8.8;8.65;8.75;1248900
20160921;8.0;8.8;8.0;8.65;833500
20160922;8.0;8.55;8.1;8.0;227900
20160923;8.05;8.6;8.1;8.1;94200
20160926;8.0;8.45;8.05;8.1;1105800
20160927;7.9;8.1;8.0;8.05;555000
20160928;7.8;8.0;7.85;8.0;220100
20160929;7.8;8.5;7.9;7.85;18557400
20160930;8.0;8.5;8.15;7.9;94400
